i,x1[i],T1[i],P1[i],v1[i],rho1[i],alfa1[i],T3[i],P3[i],v3[i],rho3[i],alfa3[i],T2[i],T4[i]
661,0.3305,965.991851266727,16099858.7800501,6.45102991084499,27.1383701239347,4479.83918424405,657.750335585282,14999201.5647704,11.6058571899048,5.48533177645279,3244.32614301347,846.094793754255,722.372401857225
662,0.331,965.960373362143,16099858.5478164,6.45081979000611,27.1392540948534,4479.83065583135,658.20106966616,14999200.63841,11.6138110089743,5.48157509947119,3244.67535329966,846.214253137236,722.535381760529
663,0.3315,965.928935708637,16099858.315546,6.4506099379783,27.1401369923716,4479.82213690485,658.650662912245,14999199.7130072,11.6217446985077,5.47783305246177,3245.02351415811,846.33677254807,722.855808594563
664,0.332,965.89753731762,16099858.08324,6.45040034815917,27.1410188440547,4479.81362744167,659.099486593284,14999198.7881455,11.6296648097954,5.47410250234704,3245.37062984721,846.455567179037,723.017911434813
665,0.3325,965.866178973142,16099857.8508973,6.45019102578509,27.1418996276588,4479.80512742035,659.547172957896,14999197.8642386,11.6375648536205,5.47038646293365,3245.71670358183,846.577381107158,723.336309129137
666,0.333,965.834859697333,16099857.6185192,6.44998196432528,27.1427793704534,4479.79663681801,659.994090635315,14999196.9408733,11.6454513346812,5.46668183200141,3246.06173957312,846.695510920025,723.497532885902
667,0.3335,965.803580263719,16099857.3861048,6.44977316894584,27.143658050489,4479.78815561314,660.439874502183,14999196.0184602,11.6533178101326,5.46299159381063,3246.40574099746,846.81661978232,723.813907399195
668,0.334,965.772339705026,16099857.1536551,6.44956463318671,27.1445356947424,4479.77968378284,660.884890564549,14999195.0965889,11.6611707383863,5.45931267665908,3246.74871201934,846.934084710826,723.974250073126
669,0.3345,965.741138784383,16099856.9211693,6.44935636214456,27.1454122815552,4479.77122130559,661.328776309739,14999194.1756673,11.6690037226634,5.45564803558288,3247.09065577718,847.054488918258,724.288607335771
670,0.335,965.709976544981,16099856.6886484,6.44914834942926,27.1462878376148,4479.76276815846,661.771895137853,14999193.2552878,11.6768231753931,5.4519946290627,3247.43157638936,847.171288895745,724.448066948362
671,0.3355,965.678853739677,16099856.4560916,6.44894060006885,27.1471623415505,4479.75432431988,662.213887129652,14999192.3358553,11.6846227455583,5.44835538322863,3247.77147695684,847.290988853192,724.760412862432
672,0.336,965.647769422006,16099856.2234999,6.44873310774229,27.1480358197639,4479.7458897669,662.655113096428,14999191.4169653,11.6924087999079,5.44472728641334,3248.11036155249,847.407123812388,724.918987455782
673,0.3365,965.616724334674,16099855.9908725,6.44852587740982,27.1489082511685,4479.73746447795,663.095215695224,14999190.4990197,11.700175032884,5.44111323615521,3248.44823324029,847.52611991849,725.229327895019
674,0.337,965.585717541438,16099855.7582105,6.44831890281866,27.1497796618835,4479.72904843005,663.534553165576,14999189.5816169,11.7079277658565,5.43751025031208,3248.78509604815,847.641589791287,725.387015531603
675,0.3375,965.554749774971,16099855.525513,6.44811218886207,27.1506500311032,4479.72064160157,663.972770723747,14999188.665156,11.7156607384253,5.43392119814106,3249.12095300357,847.759882438291,725.695356341404
676,0.338,965.523820109134,16099855.292781,6.44790572935474,27.1515193846677,4479.71224396954,664.41022405447,14999187.749238,11.7233802268803,5.4303431267024,3249.45580809005,847.874687155527,725.852155103833
677,0.3385,965.492929266687,16099855.0600137,6.44769952912371,27.1523877020489,4479.70385551229,664.846560916265,14999186.8342594,11.7310800156801,5.42677887727862,3249.78966429908,847.992276729131,726.158502101241
678,0.339,965.462076331472,16099854.8272122,6.44749358205034,27.153255008811,4479.69547620683,665.282134455923,14999185.9198241,11.7387663363321,5.42322552581362,3250.12252557033,848.106416220376,726.314410092035
679,0.3395,965.431262016455,16099854.5943756,6.44728789289627,27.1541212847003,4479.68710603145,665.716594957348,14999185.0063256,11.746433017856,5.41968588591824,3250.45439485974,848.223303099575,726.61876906572
680,0.34,965.400485415342,16099854.3615049,6.44708245560871,27.1549865550083,4479.67874496315,666.15029304616,14999184.0933707,11.7540862472725,5.41615706210518,3250.78527606367,848.336777292914,726.773784407076
681,0.3405,965.369747231422,16099854.1285994,6.4468772748847,27.1558507997527,4479.6703929802,666.582881514865,14999183.18135,11.761719897866,5.41264184061283,3251.11517210298,848.452961849844,727.076161117333
682,0.341,965.339046568146,16099853.89566,6.44667234473653,27.1567140439553,4479.66205005955,667.014708484589,14999182.2698732,11.7693401124651,5.40913735421179,3251.44408683129,848.565770671664,727.230281950899
683,0.3415,965.308384119243,16099853.662686,6.44646766979736,27.1575762679018,4479.65371617946,667.445429239755,14999181.359328,11.7769408083246,5.40564636206359,3251.77202313482,848.681253271451,727.53068212964
684,0.342,965.277758997793,16099853.4296783,6.44626324414383,27.1584374963479,4479.64539131686,667.875389413578,14999180.449327,11.7845280843733,5.40216602488955,3252.09898482494,848.793396646227,727.683906616286
685,0.3425,965.247171888076,16099853.1966362,6.44605907234597,27.159297709844,4479.63707544997,668.304246765802,14999179.5402552,11.7920959015437,5.39869907506639,3252.42497475374,848.908177646834,727.982335967032
686,0.343,965.21662191269,16099852.9635607,6.44585514854398,27.1601569328828,4479.62876855572,668.732344458224,14999178.6317278,11.7996503151558,5.39524270096283,3252.74999669086,849.019655496917,728.134662286629
687,0.3435,965.186109746578,16099852.7304509,6.44565147724556,27.1610151462763,4479.62047061227,669.15934270941,14999177.724127,11.8071853295287,5.39179960845921,3253.07405345466,849.133735248989,728.431126484509
688,0.344,965.155634521742,16099852.4973078,6.4454480526537,27.1618723742573,4479.61218159654,669.585582226137,14999176.8170709,11.814706956663,5.38836701327201,3253.39714877359,849.244547494393,728.582552835702
689,0.3445,965.125196903899,16099852.2641308,6.44524487921447,27.1627285978965,4479.60390148667,670.010725669383,14999175.9109389,11.8222092439746,5.38494759507022,3253.71928543274,849.357926341106,728.877057527453
690,0.345,965.094796034343,16099852.0309207,6.44504195119294,27.1635838411696,4479.59563025956,670.435111307215,14999175.0053519,11.8296981604327,5.38153859662209,3254.04046711985,849.468072899303,729.027582127444
691,0.3455,965.064432569676,16099851.7976767,6.4448392729743,27.1644380854031,4479.58736789332,670.858404226702,14999174.1006865,11.8371677962622,5.37814267166681,3254.36069658716,849.580751176211,729.320132931411
692,0.346,965.034105660375,16099851.5644,6.44463683888494,27.1652913543187,4479.57911436481,671.280940273421,14999173.1965663,11.8446240776868,5.37475708973205,3254.67997748224,849.690231961915,729.469754015735
693,0.3465,965.003815954032,16099851.3310896,6.44443465324987,27.1661436294956,4479.57086965212,671.702386944306,14999172.2933653,11.852061137454,5.37138447890538,3254.99831252491,849.802209996799,729.760356521871
694,0.347,964.973562610198,16099851.0977467,6.44423271045609,27.1669949344046,4479.56263373209,672.123077678567,14999171.3907096,11.8594848593267,5.36802213518509,3255.31570532305,849.911024921764,729.909072344182
695,0.3475,964.943346267566,16099850.8643703,6.44403101476919,27.1678452508744,4479.5544065828,672.542682366871,14999170.4889708,11.8668894182904,5.3646726612819,3255.63215856446,850.022303034479,730.197732114059
696,0.348,964.913166094649,16099850.6309615,6.44382956063602,27.168694602128,4479.54618818105,672.961532058098,14999169.5877775,11.87428065593,5.36133337937951,3255.94767581783,850.130452007286,730.34554094591
697,0.3485,964.883022721346,16099850.3975195,6.44362835226342,27.1695429702411,4479.53797850487,673.379299020597,14999168.6874985,11.881652789186,5.3580068670833,3256.26225973939,850.241030509612,730.632263512719
698,0.349,964.85291532503,16099850.1640453,6.44342738415742,27.1703903781913,4479.52977753109,673.796311928867,14999167.7877653,11.8890116177466,5.35469047248054,3256.57591385908,850.348513435467,730.779163643351
699,0.3495,964.82284452691,16099849.9305381,6.44322666046683,27.1712368082983,4479.52158523767,674.21224541299,14999166.8889441,11.8963514002257,5.35138674833953,3256.888640802,850.458392630954,731.063954511913
700,0.35,964.79280951311,16099849.6969989,6.44302617575611,27.1720822832975,4479.51340160142,674.627425788932,14999165.9906688,11.9036778946946,5.34809306837274,3257.20044405981,850.56520941148,731.209944248042
701,0.3505,964.762810896253,16099849.4634269,6.44282593411674,27.1729267857499,4479.50522660029,675.041530032647,14999165.093303,11.9109854011608,5.34481196077646,3257.51132622685,850.674389595301,731.492808894816
702,0.351,964.732847871111,16099849.2298231,6.44262593017094,27.1737703381515,4479.49706021107,675.454882117335,14999164.1964834,11.918279636357,5.3415408246133,3257.821290757,850.780540128331,731.637886560418
703,0.3515,964.702921041823,16099848.9961867,6.44242616795352,27.1746129233014,4479.48890241166,675.867161349045,14999163.3005709,11.9255549414056,5.33828216376943,3258.13034021426,850.889021587128,731.918830433516
704,0.352,964.673029611706,16099848.7625187,6.44222664214378,27.1754545634592,4479.48075317883,676.27868937389,14999162.4052048,11.9328169919774,5.33503340238594,3258.43847801517,850.994505766506,732.062994369621
705,0.3525,964.643174176515,16099848.5288184,6.44202735672052,27.1762952416596,4479.47261249048,676.68914781233,14999161.5107434,11.9400601700334,5.33179702029761,3258.74570669376,851.102288778241,732.342022888819
706,0.353,964.613353948012,16099848.2950867,6.44182830641944,27.1771349799284,4479.46448032334,677.098855998976,14999160.6168285,11.947290110457,5.3285704664556,3259.05202962972,851.207106493613,732.485271453303
707,0.3535,964.583569513665,16099848.0613228,6.44162949516402,27.177973761533,4479.45635665526,677.507497853106,14999159.723816,11.9545012357726,5.32535619689898,3259.3574493275,851.314191327418,732.762390010054
708,0.354,964.553820093581,16099847.8275277,6.44143091774566,27.1788116082684,4479.44824146298,677.915390413325,14999158.8313503,11.9616991403501,5.32215168512379,3259.66196913037,851.418342464032,732.90472157743
709,0.3545,964.524106267041,16099847.5937007,6.44123257803318,27.1796485036319,4479.44013472431,678.322219882227,14999157.9397844,11.9688782870036,5.31895936362604,3259.9655915136,851.524729380056,733.179935534885
710,0.355,964.494427262397,16099847.3598427,6.44103447087305,27.1804844691904,4479.43203641596,678.728301017816,14999157.0487656,11.9760442298611,5.31577673018468,3260.26831978448,851.628213818559,733.321348496103
711,0.3555,964.464783650838,16099847.125953,6.44083660008004,27.1813194886685,4479.42394651573,679.133322290589,14999156.1586443,11.9831914717545,5.31260619400225,3260.57015638946,851.73390306782,733.594663189125
712,0.356,964.435174668863,16099846.8920324,6.44063896055502,27.1821535834075,4479.41586500029,679.537596193269,14999155.2690701,11.9903255268405,5.30944527688176,3260.8711046003,851.836720684056,733.735155951364
713,0.3565,964.405600879669,16099846.6580804,6.4404415560594,27.1829867373569,4479.40779184741,679.940813448926,14999154.3803912,11.9974409376982,5.306296364979,3261.17116683503,851.94171250829,734.006576686552
714,0.357,964.376061527801,16099846.4240977,6.44024438154778,27.1838189716351,4479.39972703375,680.343284300238,14999153.4922596,12.0045431787814,5.30315700386531,3261.47034633028,852.0438631731,734.146147673023
715,0.3575,964.346557168558,16099846.1900838,6.44004744072882,27.1846502704135,4479.39167053704,680.744701707608,14999152.6050208,12.0116268321479,5.30002955689344,3261.76864547603,852.148157804608,734.415679728729
716,0.358,964.317087054438,16099845.9560395,6.43985072861024,27.1854806545906,4479.38362233394,681.145373678808,14999151.7183296,12.0186973328159,5.29691159315037,3262.06606747423,852.249641383629,734.554327378473
717,0.3585,964.287651732934,16099845.721964,6.43965424884856,27.1863101085572,4479.37558240213,681.544995396432,14999150.8325289,12.0257493020543,5.29380545342674,3262.36261468714,852.353239045131,734.821976004827
718,0.359,964.2582504644,16099845.4878584,6.43945799650399,27.187138652994,4479.36755071824,681.9438726484,14999149.9472758,12.0327881357116,5.2907087300755,3262.65829028248,852.454055398597,734.959698772518
719,0.3595,964.22888378862,16099845.2537219,6.43926197518152,27.187966272509,4479.35952725994,682.341702824427,14999149.062911,12.0398084940019,5.28762374156317,3262.95309659515,852.556956303077,735.225469191453
720,0.36,964.199550973708,16099845.0195554,6.43906617999322,27.1887929875678,4479.35151200383,682.738789507557,14999148.1790939,12.0468157338678,5.28454810326201,3263.24703675902,852.657105285616,735.362265547202
721,0.3605,964.170252551829,16099844.7853583,6.4388706144932,27.1896187829928,4479.34350492756,683.134832279654,14999147.2961628,12.0538045542049,5.28148411154967,3263.540113082,852.759309636178,735.626162952478
722,0.361,964.140987798766,16099844.5511313,6.43867527384472,27.1904436790373,4479.33550600769,683.53013253376,14999146.4137797,12.0607802733125,5.27842940457396,3263.83232866452,852.858791096617,735.762031381638
723,0.3615,964.111757239152,16099844.3168739,6.43848016155161,27.1912676607354,4479.32751522185,683.924392029002,14999145.5322802,12.0677376285045,5.27538625685612,3264.12368578787,852.960299086326,736.024060938871
724,0.362,964.082560156352,16099844.0825869,6.43828527282774,27.1920907481306,4479.31953254659,684.317909983219,14999144.6513288,12.0746818996983,5.27235232907867,3264.41418751944,853.059112867492,736.158999941843
725,0.3625,964.053397067554,16099843.8482697,6.43809061112726,27.1929129264665,4479.31155795948,684.710390318,14999143.7712588,12.081607862365,5.26932987413616,3264.70383611421,853.159924679229,736.419166788534
726,0.363,964.024267263611,16099843.613923,6.43789617171403,27.193734215579,4479.30359143707,685.102130090686,14999142.891737,12.0885207582994,5.26631657500783,3264.99263460695,853.258070617749,736.553174880578
727,0.3635,963.99517125436,16099843.3795464,6.43770195799308,27.1945546009188,4479.2956329569,685.492835370615,14999142.0130943,12.0954154008704,5.2633146631886,3265.28058522667,853.358186424059,736.811484126142
728,0.364,963.966108338049,16099843.1451405,6.43750796527769,27.195374102117,4479.28768249549,685.882801069253,14999141.1350001,12.102296994008,5.26032184371925,3265.56769097591,853.455664350164,736.944559837184
729,0.3645,963.93707901725,16099842.9107049,6.43731419692436,27.1961927048287,4479.27974003035,686.271735389059,14999140.2577826,12.1091603887209,5.25734032691947,3265.85395405804,853.555084313104,737.201016562983
730,0.365,963.908082597521,16099842.6762402,6.43712064829519,27.1970104284826,4479.27180553799,686.659931110163,14999139.3811137,12.1160107513309,5.25436783965918,3266.13937744375,853.65189405043,737.33315843743
731,0.3655,963.879119574251,16099842.441746,6.43692732269872,27.197827258936,4479.26387899587,687.047098553602,14999138.5053194,12.1228429702298,5.25140657130456,3266.42396331114,853.750618321419,737.587767696804
