i,x1[i],Tcc,Calor cambra,Calor extreta pel fluid,Calor intercanviada amb l'aire exterior,T3[i],P3[i],v3[i],rho3[i],alfa3[i],T2[i],T4[i],Temps execucio (s)
645,0.31494140625,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,260.812716264496,14999998.0751353,0.516676300183643,13.9445940175299,311.254720362319,591.557678081834,261.378554524303,0.172012001276016
646,0.3154296875,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,260.903672615244,14999998.0719638,0.516856487024062,13.9397326442086,311.268333123653,591.655125888562,261.468120116837,0.172012001276016
647,0.31591796875,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,260.994630850993,14999998.0687916,0.517036677598814,13.9348745586107,311.281943055143,591.752700098293,261.557691987683,0.172012001276016
648,0.31640625,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,261.085591009423,14999998.0656186,0.517216871982547,13.9300197553947,311.295550162715,591.850400448922,261.647270135586,0.172012001276016
649,0.31689453125,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,261.17655312812,14999998.0624448,0.517397070249717,13.9251682292344,311.309154451878,591.948226677623,261.736854559505,0.172012001276016
650,0.3173828125,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,261.267517244573,14999998.0592703,0.517577272474592,13.9203199748188,311.322755928296,592.046178520854,261.826445258609,0.172012001276016
651,0.31787109375,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,261.358483396174,14999998.0560951,0.517757478731248,13.9154749868521,311.336354597664,592.144255714353,261.916042232279,0.172012001276016
652,0.318359375,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,261.449451620221,14999998.0529191,0.517937689093571,13.9106332600536,311.349950465353,592.242457993144,262.005645480101,0.172012001276016
653,0.31884765625,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,261.540421953915,14999998.0497423,0.518117903635257,13.9057947891574,311.363543537271,592.340785091536,262.095255001866,0.172012001276016
654,0.3193359375,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,261.63139443436,14999998.0465648,0.518298122429813,13.9009595689129,311.377133818669,592.439236743128,262.184870797568,0.172012001276016
655,0.31982421875,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,261.722369098565,14999998.0433865,0.518478345550551,13.8961275940845,311.390721315339,592.537812680804,262.274492867401,0.172012001276016
656,0.3203125,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,261.813345983441,14999998.0402075,0.518658573070596,13.8912988594515,311.404306032854,592.636512636741,262.364121211754,0.172012001276016
657,0.32080078125,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,261.904325125805,14999998.0370277,0.518838805062881,13.886473359808,311.417887976423,592.735336342408,262.453755831215,0.172012001276016
658,0.3212890625,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,261.995306562375,14999998.0338472,0.519019041600148,13.8816510899631,311.43146715173,592.834283528566,262.543396726562,0.172012001276016
659,0.32177734375,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,262.086290329775,14999998.0306659,0.519199282754947,13.8768320447408,311.445043564471,592.933353925272,262.633043898764,0.172012001276016
