i,x1[i],Tcc,Calor cambra,Calor extreta pel fluid,Calor intercanviada amb l'aire exterior,T3[i],P3[i],v3[i],rho3[i],alfa3[i],T2[i],T4[i],Temps execucio (s)
1097,0.267822265625,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,485.63930482571,14999927.3788473,3.84827098065189,7.48891258517333,1174.974893826,782.365182551563,484.687323900755,0.108933001756668
1098,0.26806640625,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,485.713673881735,14999927.3084566,3.84886030908717,7.48776590049751,1174.9993773538,782.409346656752,484.761273573247,0.108933001756668
1099,0.268310546875,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,485.788036843737,14999927.2380583,3.84944958924008,7.48661966082545,1175.02385712705,782.453508243813,484.835217159454,0.108933001756668
1100,0.2685546875,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,485.862393712166,14999927.1676525,3.85003882111417,7.48547386590278,1175.04833315074,782.4976673123,484.909154659583,0.108933001756668
1101,0.268798828125,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,485.93674448747,14999927.0972391,3.85062800471298,7.48432851547533,1175.07280542621,782.541823861766,484.983086073839,0.108933001756668
1102,0.26904296875,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,486.011089170097,14999927.0268181,3.85121714004008,7.48318360928911,1175.0972739561,782.585977891764,485.057011402426,0.108933001756668
1103,0.269287109375,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,486.085427760495,14999926.9563896,3.85180622709901,7.48203914709037,1175.12173874313,782.630129401847,485.130930645545,0.108933001756668
1104,0.26953125,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,486.15976025911,14999926.8859535,3.85239526589331,7.48089512862551,1175.14619979073,782.674278391568,485.204843803392,0.108933001756668
1105,0.269775390625,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,486.23408666639,14999926.8155098,3.85298425642653,7.47975155364116,1175.17065709898,782.718424860479,485.278750876165,0.108933001756668
1106,0.27001953125,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,486.308406982781,14999926.7450586,3.85357319870219,7.47860842188415,1175.19511067012,782.762568808135,485.352651864056,0.108933001756668
1107,0.270263671875,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,486.382721208729,14999926.6745998,3.85416209272384,7.47746573310148,1175.21956050897,782.806710234088,485.426546767257,0.108933001756668
1108,0.2705078125,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,486.45702934468,14999926.6041335,3.85475093849502,7.47632348704038,1175.24400661617,782.850849137891,485.500435585956,0.108933001756668
1109,0.270751953125,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,486.531331391079,14999926.5336596,3.85533973601924,7.47518168344826,1175.26844899518,782.894985519098,485.574318320339,0.108933001756668
1110,0.27099609375,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,486.605627348372,14999926.4631781,3.85592848530003,7.47404032207272,1175.29288764617,782.939119377262,485.64819497059,0.108933001756668
1111,0.271240234375,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,486.679917217002,14999926.3926891,3.85651718634092,7.47289940266159,1175.31732257366,782.983250711936,485.722065536889,0.108933001756668
1112,0.271484375,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,486.754200997414,14999926.3221925,3.85710583914543,7.47175892496286,1175.34175377994,783.027379522673,485.795930019415,0.108933001756668
1113,0.271728515625,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,486.828478690052,14999926.2516884,3.85769444371707,7.47061888872474,1175.36618126686,783.071505809027,485.869788418344,0.108933001756668
1114,0.27197265625,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,486.902750295359,14999926.1811767,3.85828300005936,7.46947929369563,1175.39060503684,783.11562957055,485.943640733848,0.108933001756668
1115,0.272216796875,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,486.977015813779,14999926.1106575,3.85887150817581,7.46834013962412,1175.41502509053,783.159750806797,486.017486966098,0.108933001756668
1116,0.2724609375,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,487.051275245752,14999926.0401307,3.85945996806992,7.46720142625901,1175.43944143176,783.203869517319,486.091327115261,0.108933001756668
1117,0.272705078125,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,487.125528591723,14999925.9695963,3.8600483797452,7.46606315334929,1175.46385406528,783.247985701672,486.165161181502,0.108933001756668
1118,0.27294921875,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,487.199775852133,14999925.8990544,3.86063674320514,7.46492532064415,1175.48826298941,783.292099359407,486.238989164982,0.108933001756668
1119,0.273193359375,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,487.274017027423,14999925.828505,3.86122505845326,7.46378792789295,1175.51266820815,783.336210490078,486.312811065862,0.108933001756668
1120,0.2734375,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,487.348252118035,14999925.7579479,3.86181332549305,7.46265097484529,1175.53706972403,783.380319093237,486.386626884296,0.108933001756668
1121,0.273681640625,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,487.422481124408,14999925.6873834,3.86240154432799,7.46151446125094,1175.56146753967,783.424425168439,486.460436620439,0.108933001756668
1122,0.27392578125,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,487.496704046984,14999925.6168112,3.86298971496158,7.46037838685985,1175.58586165651,783.468528715236,486.534240274439,0.108933001756668
1123,0.274169921875,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,487.570920886203,14999925.5462316,3.86357783739729,7.45924275142221,1175.61025207724,783.512629733181,486.608037846445,0.108933001756668
1124,0.2744140625,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,487.645131642503,14999925.4756443,3.86416591163863,7.45810755468835,1175.63463880662,783.556728221827,486.681829336601,0.108933001756668
1125,0.274658203125,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,487.719336316324,14999925.4050496,3.86475393768905,7.45697279640885,1175.65902184185,783.600824180727,486.755614745047,0.108933001756668
1126,0.27490234375,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,487.793534908104,14999925.3344472,3.86534191555205,7.45583847633444,1175.68340118772,783.644917609433,486.829394071921,0.108933001756668
1127,0.275146484375,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,487.867727418283,14999925.2638373,3.86592984523109,7.45470459421607,1175.70777684818,783.6890085075,486.903167317358,0.108933001756668
1128,0.275390625,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,487.941913847298,14999925.1932199,3.86651772672965,7.45357114980488,1175.73214882566,783.733096874479,486.97693448149,0.108933001756668
